OBJECTID,CRECID,OS12FIG,EASTING,NORTHING,TRUNK_NON,POSSDUPLIC,DEERSPP,INCCOUNTRY,INCCOUNTY,INCMONTH,INCROADNO,INCYEAR,PEOPLEINJY,PERSTITLE,REALINCDAT,YEARSPAN,OID_T
2428,12749231.000000,263795668462,263795.000000,668462.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2008.000000,0.000000,,12/02/2008,,2371.00000000
6125,12824451.000000,263811668471,263811.000000,668471.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80W,2011.000000,0.000000,,24/12/2011,,3338.00000000
563,12751637.000000,263827668482,263827.000000,668482.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2008.000000,0.000000,,10/06/2008,,1881.00000000
5098,12751419.000000,263833668488,263833.000000,668488.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2007.000000,0.000000,,06/05/2007,,3070.00000000
6132,12824453.000000,263834668489,263834.000000,668489.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80W,2011.000000,0.000000,,21/12/2011,,3345.00000000
3040,12751530.000000,263942668513,263942.000000,668513.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2007.000000,0.000000,,28/11/2007,,2531.00000000
2830,12749262.000000,263326668589,263326.000000,668589.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2007.000000,0.000000,,29/12/2007,,2473.00000000
8084,12663770.000000,257000668600,257000.000000,668600.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A,2004.000000,0.000000,,01/03/2004,,11176.00000000
2791,12751662.000000,264004668632,264004.000000,668632.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2008.000000,0.000000,,02/08/2008,,1715.00000000
2025,12751554.000000,263986668640,263986.000000,668640.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2008.000000,0.000000,,26/03/2008,,2272.00000000
9235,12650904.000000,254700668700,254700.000000,668700.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A82,2004.000000,0.000000,,07/11/2004,,9847.00000000
11175,12728344.000000,264300668700,264300.000000,668700.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2006.000000,0.000000,,25/04/2006,,9567.00000000
11845,12805194.000000,264194668739,264194.000000,668739.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,M80,2010.000000,0.000000,,06/05/2010,,7193.00000000
9236,12653648.000000,254700668800,254700.000000,668800.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A82,2004.000000,0.000000,,07/11/2004,,9848.00000000
4178,12827748.000000,260476668889,260476.000000,668889.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,19/06/2012,,4437.00000000
9226,12653644.000000,261600668900,261600.000000,668900.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B822,2004.000000,0.000000,,10/11/2004,,9838.00000000
1400,12749480.000000,254694669031,254694.000000,669031.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A739,2007.000000,0.000000,,22/03/2007,,2105.00000000
5954,12807396.000000,258394669359,258394.000000,669359.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2009.000000,0.000000,,20/09/2009,,4079.00000000
12754,12749628.000000,255018669384,255018.000000,669384.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A739,2006.000000,0.000000,,22/05/2006,,9036.00000000
10687,12653109.000000,259700669600,259700.000000,669600.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2005.000000,0.000000,,31/07/2005,,8506.00000000
11947,12650900.000000,251900670000,251900.000000,670000.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2004.000000,0.000000,,09/06/2004,,8843.00000000
6529,12585464.000000,260000670000,260000.000000,670000.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2002.000000,0.000000,,10/12/2002,,12349.00000000
7517,38331.000000,260000670000,260000.000000,670000.000000,,0.000000,Roe,,GLASGOW_CITY,0.000000,,2003.000000,0.000000,,27/06/2003,,11788.00000000
2522,12807393.000000,255827670002,255827.000000,670002.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A81,2009.000000,0.000000,,10/05/2009,,886.00000000
1253,12749415.000000,256964670658,256964.000000,670658.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,U,2007.000000,0.000000,,07/06/2007,,2881.00000000
12259,12827730.000000,257230670823,257230.000000,670823.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,15/10/2012,,7294.00000000
9852,12814432.000000,257230670823,257230.000000,670823.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2010.000000,0.000000,,01/04/2010,,7512.00000000
12438,12827736.000000,258189671073,258189.000000,671073.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,05/02/2012,,7319.00000000
6465,12585463.000000,258300671100,258300.000000,671100.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,A879,2004.000000,0.000000,,17/01/2004,,11512.00000000
8889,12652942.000000,252300671700,252300.000000,671700.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2005.000000,0.000000,,20/10/2005,,11363.00000000
191,12749103.000000,252279671778,252279.000000,671778.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,U,2008.000000,0.000000,,26/06/2008,,1812.00000000
4030,12814424.000000,252279671778,252279.000000,671778.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2010.000000,0.000000,,23/07/2010,,5200.00000000
4245,12807391.000000,252087671821,252087.000000,671821.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2009.000000,0.000000,,05/12/2009,,5263.00000000
1549,12755320.000000,252245671838,252245.000000,671838.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,U,2008.000000,0.000000,,30/11/2008,,1388.00000000
949,12807392.000000,252278671928,252278.000000,671928.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2009.000000,0.000000,,22/01/2009,,1246.00000000
11229,12827729.000000,256687671969,256687.000000,671969.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,,2012.000000,0.000000,,03/03/2012,,7039.00000000
10754,12749638.000000,257250672714,257250.000000,672714.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B8049,2006.000000,0.000000,,10/05/2006,,9302.00000000
4384,12825471.000000,257403672827,257403.000000,672827.000000,,0.000000,DeSppNK,,GLASGOW_CITY,0.000000,B8049,2011.000000,0.000000,,16/09/2011,,4492.00000000
